Job_Title,Company_name,Job_location,Company_Experience,Job_skills
SAP ABAP Development For HANA-Application Developer,Accenture,Hyderabad/Secunderabad,2-5 Yrs,"['Data dictionary', 'Function modules', 'Event management', 'Flex', 'Module pool', 'SAP ABAP', 'Programming', 'Functional']"
ASP.NET MVC-Application Developer,Accenture,Hyderabad/Secunderabad,2-5 Yrs,"['jQuery', 'Javascript', 'HTML', 'Ajax', 'Front end', 'ASP.Net MVC', 'Front', 'MVC']"
SAP BTP Application Development-Application Developer,Accenture,Hyderabad/Secunderabad,5-10 Yrs,"['Coding', 'Workflow', 'Application development', 'ABAP', 'Usage', 'SAP security', 'Technical architecture', 'sap hana']"
Application Developer: SAP UX,IBM,Hyderabad/Secunderabad,3-7 Yrs,"['Translation', 'CAPM', 'Workflow management', 'python', 'java', 'computer science', 'platform development', 'agile']"
Application Developer: Mobile Android,IBM,Hyderabad/Secunderabad,2-5 Yrs,"['Backend', 'Translation', 'hybrid cloud', 'user interface designing', 'unit testing', 'creative solutions', 'design principles', 'information architecture']"
SAP For Utilities Billing-Application Developer,Accenture,Hyderabad/Secunderabad,2-5 Yrs,"['Billing', 'SAP ISU', 'JIRA', 'SDLC', 'IDOCS', 'Test management', 'Functional testing', 'Test planning']"
Python (Programming Language)-Application Developer,Accenture,Hyderabad/Secunderabad,2-5 Yrs,"['Performance tuning', 'Python', 'Tornado', 'Vue C', 'React', 'Angular', 'Programming', 'Performance']"
Application Developer,Accenture,Hyderabad/Secunderabad,3-8 Yrs,"['C++', 'SAP', 'Oracle', 'Technical support', 'SQL', 'Application development', 'Troubleshooting', 'SDLC']"
Application Developer,Accenture,Hyderabad/Secunderabad,7-12 Yrs,"['Networking', 'IT operations', 'Information technology', 'Python', 'System administration', 'zabbix', 'orchestration', 'Powershell']"
Boomi Atomsphere Integration-Application Developer,Accenture,Hyderabad/Secunderabad,5-10 Yrs,"['boomi', 'J2Ee', 'java', 'educational qualification', 'application development', 'Development', 'Application', 'Education']"
Application Developer,Accenture,Hyderabad/Secunderabad,7-12 Yrs,"['Hibernate', 'Coding', 'Eclipse', 'Agile', 'Scrum', 'GIT', 'Software development life cycle', 'Technical documentation']"
SAP UI5 Development-Application Developer,Accenture,Hyderabad/Secunderabad,2-5 Yrs,"['jQuery', 'Web services', 'sap fiori', 'Javascript', 'KPI', 'sapui5', 'SOAP', 'Web technologies']"
SAP ABAP Development-Application Developer,Accenture,Hyderabad/Secunderabad,4-8 Yrs,"['Automation', 'Production support', 'System design', 'Master data management', 'SAP ABAP', 'WebDynPro ABAP', 'SAP workflow', 'Team building']"
Appian Process Automation-Application Developer,Accenture,Hyderabad/Secunderabad,2-5 Yrs,"['Process automation', 'C', 'Data warehousing', 'Web technologies', 'SAIL', 'Automation', 'Development', 'Process']"
Salesforce Marketing Cloud-Application Developer,Accenture,Hyderabad/Secunderabad,6-8 Yrs,"['Backend', 'Data modeling', 'Cloud', 'E-commerce', 'Salesforce', 'Web technologies', 'Data', 'Development']"
SAP ABAP Development For HANA-Application Developer,Accenture,Hyderabad/Secunderabad,2-5 Yrs,"['SAP implementation', 'SAP ABAP', 'SAT', 'Troubleshooting', 'Technical support', 'Training', 'Abap', 'Development']"
ASP.NET MVC-Application Developer,Accenture,Hyderabad/Secunderabad,2-5 Yrs,"['Front end', 'Javascript', 'HTML', 'ASP.Net MVC', 'Web services', 'database development', 'DBMS', 'ASP.Net']"
SAP ABAP Development For HANA-Application Developer,Accenture,Hyderabad/Secunderabad,5-10 Yrs,"['Root cause analysis', 'Client handling', 'Adobe Forms', 'Unit testing', 'Object oriented programming', 'SAP scripts', 'SAP ABAP', 'Debugging']"
SAP Extended Warehouse Management-Application Developer,Accenture,Hyderabad/Secunderabad,5-10 Yrs,"['sap warehouse management', 'ABAP', 'FICO', 'sap ewm', 'Outbound', 'Solution design', 'sap logistics', 'Troubleshooting']"
SAP Global Trade Services-Application Developer,Accenture,Hyderabad/Secunderabad,2-5 Yrs,"['Trade', 'SAP', 'C', 'trade services', 'management skills', 'application development', 'Application', 'Development']"
Application Developer: AWS Cloud FullStack,IBM,Hyderabad/Secunderabad,4-8 Yrs,"['Automation', 'Configuration management', 'Network security', 'Application development', 'Python', 'Access control', 'Translation', 'Agile']"
Application Developer: Cloud FullStack,IBM,Hyderabad/Secunderabad,3-7 Yrs,"['Hibernate', 'Coding', 'Project management', 'Agile', 'Application development', 'Service management', 'Change management', 'JPA']"
SAP Financial Products Subledger FPSL-Application Developer,Accenture,Hyderabad/Secunderabad,7-12 Yrs,"['SAP', 'financial products', 'financial accounting', 'finance', 'application development', 'communication skills', 'Accounting', 'Development']"
Oracle HCM Recruiting Cloud-Application Developer,Accenture,Hyderabad/Secunderabad,5-8 Yrs,"['Selection process', 'cloud', 'SSI', 'Oracle', 'Oracle HCM Cloud', 'Oracle HCM', 'Selection', 'HCM Cloud']"
Payment Card Issuing-Application Developer,Accenture,Hyderabad/Secunderabad,9-12 Yrs,"['ERP', 'Technology solutions', 'General ledger accounting', 'application development', 'General ledger', 'Payments', 'Application', 'Ledger']"
SAP ABAP Development For HANA-Application Developer,Accenture,Hyderabad/Secunderabad,3-7 Yrs,"['ERP', 'Technical design', 'Debugging', 'Ale', 'Client handling', 'Adobe Forms', 'SAP ABAP', 'Cloud']"
Data Modeling Techniques and Methodologies-Application Developer,Accenture,Hyderabad/Secunderabad,5-7 Yrs,"['Data modeling', 'Business analytics', 'data mapping', 'Statistics', 'design development', 'application development', 'Application', 'Mapping']"
SAP S/4HANA For Product Compliance-Application Developer,Accenture,Hyderabad/Secunderabad,10-14 Yrs,"['Waste management', 'Application support', 'EHS management', 'SAP EHS', 'Compliance', 'SAP Product Safety', 'Management', 'Safety']"
SAP Concur-Application Developer,Accenture,Hyderabad/Secunderabad,5-10 Yrs,"['SAP ERP', 'Credit cards', 'Middleware', 'Auditing', 'educational qualification', 'team handling', 'presentation skills', 'communication skills']"
SAP FIORI/Gateway architecture-Application Developer,Accenture,Hyderabad/Secunderabad,2-5 Yrs,"['Architecture', 'XML', 'sap fiori', 'ABAP', 'css', 'odata', 'c', 'html']"
SAP ABAP Development For HANA-Application Developer,Accenture,Hyderabad/Secunderabad,12-14 Yrs,"['SAP ABAP', 'Programming', 'Technical support', 'strong interpersonal skills', 'cds', 'educational qualification', 'strong analytical skills', 'communication skills']"
Salesforce Development-Application Developer,Accenture,Hyderabad/Secunderabad,5-10 Yrs,"['GIT', 'Coding', 'Downstream', 'Salesforce', 'jenkins', 'Apex', 'Development', 'Sales force development']"
Application Developer,Accenture,Hyderabad/Secunderabad,3-5 Yrs,"['Process design', 'Training', 'Oracle financials', 'end user training', 'educational qualification', 'system configuration', 'finance', 'application development']"
Application Developer,Accenture,Hyderabad/Secunderabad,5-7 Yrs,"['spring boot', 'Web services', 'MySQL', 'MongoDB', 'Oracle', 'Architecture', 'Troubleshooting', 'microservices']"
Application Developer,Accenture,Hyderabad/Secunderabad,7-9 Yrs,"['zabbix', 'Application development', 'Project delivery', 'Information technology', 'Technical documentation', 'Troubleshooting', 'Technology', 'Documentation']"
Application Developer,Accenture,Hyderabad/Secunderabad,5-7 Yrs,"['Web services', 'MySQL', 'MongoDB', 'Oracle', 'Software solutions', 'spring boot', 'Troubleshooting', 'Software']"
Application Developer,Accenture,Hyderabad/Secunderabad,5-7 Yrs,"['data security', 'Application development', 'Data quality', 'Information technology', 'Python', 'spark', 'Troubleshooting', 'Data']"
Application Developer,Accenture,Hyderabad/Secunderabad,5-7 Yrs,"['MySQL', 'Application development', 'Troubleshooting', 'Technical support', 'SDLC', 'Agile', 'Information technology', 'Technical documentation']"
Application Developer,Accenture,Hyderabad/Secunderabad,7-9 Yrs,"['SAP', 'Application development', 'Troubleshooting', 'JIRA', 'Technical support', 'GIT', 'Technical documentation', 'Documentation']"
Application Developer,Accenture,Hyderabad/Secunderabad,5-7 Yrs,"['UI development', 'Front end', 'JSP', 'JavaScript', 'Adobe', 'adobe experience manager', 'java', 'digital asset management']"
Spring Boot-Application Developer,Accenture,Hyderabad/Secunderabad,2-5 Yrs,"['spring boot', 'design', 'application development', 'Application', 'Spring', 'Development', 'Boot']"
Application Developer,Accenture,Hyderabad/Secunderabad,5-7 Yrs,"['Hibernate', 'MySQL', 'Javascript', 'HTML', 'Oracle', 'Front end', 'Coding', 'Agile']"
Application Developer,Accenture,Hyderabad/Secunderabad,5-7 Yrs,"['SAP', 'Application development', 'Troubleshooting', 'Technical support', 'Technical documentation', 'Plant maintenance', 'Development', 'Application']"
Application Developer,Accenture,Hyderabad/Secunderabad,3-5 Yrs,"['Java web services', 'Javascript', 'SDK', 'Python', 'Arcgis', 'Oracle SQL', 'Research', 'Java']"
Application Developer,Accenture,Hyderabad/Secunderabad,3-5 Yrs,"['SAP ABAP', 'sap hana', 'Technical support', 'Technical documentation', 'computer science', 'educational qualification', 'technical skills', 'application development']"
Application Developer,Accenture,Hyderabad/Secunderabad,7-9 Yrs,"['SAP ABAP', 'Application development', 'Troubleshooting', 'Technical support', 'Technical documentation', 'Application Developer', 'Cloud', 'SAP ABAP Cloud']"
Application Developer,Accenture,Hyderabad/Secunderabad,5-7 Yrs,"['SAP', 'Application development', 'Troubleshooting', 'Technical support', 'Technical documentation', 'computer science', 'educational qualification', 'technical skills']"
Application Developer,Accenture,Hyderabad/Secunderabad,12-14 Yrs,"['SAP', 'Application development', 'Troubleshooting', 'Technical support', 'Technical documentation', 'educational qualification', 'technical skills', 'Application']"
SAP FIORI/Gateway architecture-Application Developer,Accenture,Hyderabad/Secunderabad,10-12 Yrs,"['Technical design', 'sap fiori', 'Technical support', 'Architecture', 'Debugging', 'Fact', 'SAP', 'Development']"
Pega Platform-Application Developer,Accenture,Hyderabad/Secunderabad,2-5 Yrs,"['Application development', 'Pega', 'Business applications', 'Quality standards', 'Architecture', 'Application', 'Development', 'Quality']"
SAP Financial Products Subledger FPSL-Application Developer,Accenture,Hyderabad/Secunderabad,2-5 Yrs,"['SAP', 'Financial accounting', 'Agile', 'Actuarial', 'financial products', 'Architecting', 'Accounting', 'Development']"
SAP BTP Integration Suite-Application Developer,Accenture,Hyderabad/Secunderabad,2-4 Yrs,"['SAP', 'XML', 'Flex', 'JSON', 'SQL', 'Data conversion', 'Cloud Applications', 'Technical design']"
SAP ABAP Development For HANA-Application Developer,Accenture,Hyderabad/Secunderabad,2-5 Yrs,"['SAP ABAP', 'educational qualification', 'application development', 'Abap', 'SAP', 'Development', 'Application', 'Abap Development']"
SAP BTP Integration Suite-Application Developer,Accenture,Hyderabad/Secunderabad,7-12 Yrs,"['JMS', 'FTP', 'JDBC', 'HTTP', 'EDI', 'SAP XI', 'boomi', 'Ale']"
SAP FIORI/Gateway architecture-Application Developer,Accenture,Hyderabad/Secunderabad,2-5 Yrs,"['Architecture', 'sap fiori', 'educational qualification', 'application development', 'SAP', 'Development', 'Application', 'Gateways']"
SAP FI CO Finance-Application Developer,Accenture,Hyderabad/Secunderabad,5-10 Yrs,"['Money market', 'Debugging', 'Account management', 'ABAP', 'SAP FICO', 'Business process mapping', 'Accounts receivable', 'sap is']"
SAP UI5 Development-Application Developer,Accenture,Hyderabad/Secunderabad,5-10 Yrs,"['SAP', 'educational qualification', 'design', 'application development', 'Application', 'Development', 'Education', 'UI']"
Apache Spark-Application Developer,Accenture,Hyderabad/Secunderabad,5-10 Yrs,"['spark', 'ETL testing', 'Data warehousing', 'educational qualification', 'application development', 'Application', 'ETL', 'Apache']"
Oracle HCM Cloud Time & Labor-Application Developer,Accenture,Hyderabad/Secunderabad,2-5 Yrs,"['Application development', 'Oracle', 'Troubleshooting', 'Technical support', 'Technical documentation', 'HCM', 'Cloud', 'Time']"
SAP Information Lifecycle management ILM-Application Developer,Accenture,Hyderabad/Secunderabad,5-10 Yrs,"['Informatica', 'SAP BI', 'CRM', 'SRM', 'Warehouse', 'SAP R3', 'Retention management', 'SAP ABAP']"
SAP FI S/4HANA Accounting-Application Developer,Accenture,Hyderabad/Secunderabad,5-10 Yrs,"['Cost center accounting', 'SAP MM', 'Account management', 'Product costing', 'Profitability analysis', 'Financial accounting', 'Asset accounting', 'SAP FI']"
Application Developer,Accenture,Hyderabad/Secunderabad,3-5 Yrs,"['Version control', 'GIT', 'Debugging', 'SQL', 'spring boot', 'NoSQL', 'Software solutions', 'Application']"
Application Developer,Accenture,Hyderabad/Secunderabad,3-5 Yrs,"['System testing', 'Version control', 'Software configuration management', 'application lifecycle management', 'Programming', 'Troubleshooting', 'Software', 'System']"
Application Developer,Accenture,Hyderabad/Secunderabad,3-6 Yrs,"['Application development', 'Troubleshooting', 'Technical support', 'SDLC', 'GIT', 'Biztalk', 'Technical documentation', 'Documentation']"
Application Developer,Accenture,Hyderabad/Secunderabad,5-8 Yrs,"['Application development', 'Troubleshooting', 'Technical support', 'Technical documentation', 'SAP ABAP', 'Cloud', 'Documentation', 'Development']"
Application Developer,Accenture,Hyderabad/Secunderabad,5-8 Yrs,"['SAP', 'Eclipse', 'Struts', 'Technical documentation', 'Web application development', 'IntelliJ idea', 'J2Ee', 'Troubleshooting']"
Application Developer,Accenture,Hyderabad/Secunderabad,5-7 Yrs,"['SAP ERP', 'Transport management', 'SCM', 'Logistics', 'SCM systems', 'ERP', 'Application', 'Application development']"
Application Developer,Accenture,Hyderabad/Secunderabad,3-6 Yrs,"['Relationship management', 'Data migration', 'Healthcare', 'Salesforce', 'Application integration', 'Web services', 'Techno functional', 'SSI']"
Application Developer: SAP UX,IBM,Hyderabad/Secunderabad,5-7 Yrs,"['Process automation', 'SAP', 'Agile', 'Application development', 'Translation', 'CAPM', 'sapui5', 'Workflow']"
Application Developer: ServiceNow,IBM,Hyderabad/Secunderabad,3-6 Yrs,"['ServiceNow', 'ITSM', 'Software infrastructure', 'CSM', 'MS Dynamic translation', 'HRSD Application', 'Translation', 'Application']"
Application Developer: Mobile iOS,IBM,Hyderabad/Secunderabad,2-5 Yrs,"['C++', 'Debugging', 'Agile', 'Unit testing', 'Object oriented programming', 'Mobile development', 'Software development', 'Information architecture']"
Application Developer: SAP ABAP HANA,IBM,Hyderabad/Secunderabad,5-6 Yrs,"['SAP Portal', 'SAP UI5', 'SAP Fiori', 'SAP Mobile Platform', 'SAP Cloud Platform Mobile Services', 'SAPUI5', 'UI', 'MVC framework']"
Application Developer: Experience Front End,IBM,Hyderabad/Secunderabad,2-5 Yrs,"['DNS', 'Data structures', 'HTML', 'Performance testing', 'Agile', 'nextJS', 'CSS', 'load balancing']"
Application Developer: Mobile Android,IBM,Hyderabad/Secunderabad,2-6 Yrs,"['User interface designing', 'Agile', 'Unit testing', 'Information architecture', 'Android UI design', 'Android SDK', 'RESTful APIs', 'Android']"
Application Developer: Cloud FullStack,IBM,Hyderabad/Secunderabad,3-6 Yrs,"['Hibernate', 'Project management', 'Agile', 'Application development', 'Service management', 'Change management', 'JPA', 'Azure DevOps']"
SAP NetWeaver Application Developer,Rpa Infotech,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",2-6 Yrs,"['Business process', 'Telecom', 'SAP', 'WebDynPro', 'PHP', 'NWDS', 'SOAP', 'SQL']"
STEM Innovation Engineer,Stemrobo Technologies Pvt Ltd,"Jabalpur, Madhya Pradesh, Bengaluru, Karnataka, Delhi / NCR",0-2 Yrs,"['Arduino', 'IOT', 'Mechatronics', 'C', 'Coding', 'Artificial Intelligence', 'Electronics', 'Robotics']"
Oracle EBS Apps Technical Consultant,Enormous IT Services Pvt. Ltd.,"Hybrid - Hyderabad, Bengaluru, Delhi / NCR",7-12 Yrs,"['Oracle Apps Technical', 'R12', 'EBS Apps Technical', 'Rice Components', 'OAF', 'Oracle forms', 'Extensions', 'Data Conversion']"
Azure .Net Developer,Zensar,"Hyderabad, Pune, Bengaluru",5-10 Yrs,"['Azure Service Bus', 'Azure Functions', '.net', 'Azure App Service', 'azure', 'Functional', 'Microsoft Azure', 'Application']"
Oracle EBS Apps Technical consultant,Avalon Software Services,"Hyderabad/ Secunderabad, Telangana, Chennai, Tamil Nadu, Bangalore/ Bengaluru, Karnataka",7-12 Yrs,"['p2p', 'OAF', 'Order To Cash', 'GL', 'Cash Management', 'EDI', 'Ap', 'plsql']"
Azure ML/Databricks Data Engineer,Xanika Infotech,"Chennai, Tamil Nadu",4-8 Yrs,"['Pyspark', 'Scala', 'SQL', 'Azure Synapse', 'Databricks', 'API familiarity', 'understanding medallion structures', 'Kafka']"
Consultant / Senior Consultant,Creative Hands HR,"Kolkata, Mumbai, Maharashtra, Hyderabad/Secunderabad, Ranchi, Jharkhand, Chennai, Bangalore/Bengaluru",0-3 Yrs,"['BPO', 'day shift', 'senior Consultant', 'Consultant', 'Fresher', 'BBA', 'Btech', 'BE']"
